 -9.53513E+01  1.73251E-02  4.93807E+06  0.00000E+00  0.00000E+00  1.11049E+28  1.12190E+10  0.00000E+00
 -9.43496E+01  2.06624E-02  5.17799E+06  0.00000E+00  0.00000E+00  1.12917E+28  1.13739E+10  0.00000E+00
 -9.33480E+01  2.39482E-02  5.37890E+06  0.00000E+00  0.00000E+00  1.14505E+28  1.15088E+10  0.00000E+00
 -9.23463E+01  2.67091E-02  5.54071E+06  0.00000E+00  0.00000E+00  1.16380E+28  1.16548E+10  0.00000E+00
 -9.13446E+01  3.05403E-02  5.76700E+06  0.00000E+00  0.00000E+00  1.18973E+28  1.18433E+10  0.00000E+00
 -9.03429E+01  3.31933E-02  5.90839E+06  0.00000E+00  0.00000E+00  1.21404E+28  1.20246E+10  0.00000E+00
 -8.93413E+01  3.76351E-02  6.11600E+06  0.00000E+00  0.00000E+00  1.23177E+28  1.21620E+10  0.00000E+00
 -8.83396E+01  4.15417E-02  6.26122E+06  0.00000E+00  0.00000E+00  1.25413E+28  1.23364E+10  0.00000E+00
 -8.73379E+01  4.61139E-02  6.49642E+06  0.00000E+00  0.00000E+00  1.27978E+28  1.25395E+10  0.00000E+00
 -8.63363E+01  4.96513E-02  6.59222E+06  0.00000E+00  0.00000E+00  1.30024E+28  1.27076E+10  0.00000E+00
 -8.53346E+01  5.50004E-02  6.83307E+06  0.00000E+00  0.00000E+00  1.32212E+28  1.28860E+10  0.00000E+00
 -8.43329E+01  5.84480E-02  6.94790E+06  0.00000E+00  0.00000E+00  1.35047E+28  1.31011E+10  0.00000E+00
 -8.33313E+01  6.38088E-02  7.10928E+06  0.00000E+00  0.00000E+00  1.37558E+28  1.32967E+10  0.00000E+00
 -8.23296E+01  6.81595E-02  7.24060E+06  0.00000E+00  0.00000E+00  1.40118E+28  1.34987E+10  0.00000E+00
 -8.13279E+01  7.34078E-02  7.33326E+06  0.00000E+00  0.00000E+00  1.43157E+28  1.37398E+10  0.00000E+00
 -8.03263E+01  7.84050E-02  7.53304E+06  0.00000E+00  0.00000E+00  1.45944E+28  1.39658E+10  0.00000E+00
 -7.93246E+01  8.26300E-02  7.62781E+06  0.00000E+00  0.00000E+00  1.48512E+28  1.41780E+10  0.00000E+00
 -7.83229E+01  8.87437E-02  7.78469E+06  0.00000E+00  0.00000E+00  1.51800E+28  1.44245E+10  0.00000E+00
 -7.73212E+01  9.42914E-02  7.93937E+06  0.00000E+00  0.00000E+00  1.55141E+28  1.46708E+10  0.00000E+00
 -7.63196E+01  1.00497E-01  8.04402E+06  0.00000E+00  0.00000E+00  1.58304E+28  1.49085E+10  0.00000E+00
 -7.53179E+01  1.06641E-01  8.16203E+06  0.00000E+00  0.00000E+00  1.61702E+28  1.51673E+10  0.00000E+00
 -7.43162E+01  1.11615E-01  8.31630E+06  0.00000E+00  0.00000E+00  1.65366E+28  1.54504E+10  0.00000E+00
 -7.33146E+01  1.18845E-01  8.38958E+06  0.00000E+00  0.00000E+00  1.68976E+28  1.57347E+10  0.00000E+00
 -7.23129E+01  1.25179E-01  8.56591E+06  0.00000E+00  0.00000E+00  1.72844E+28  1.60194E+10  0.00000E+00
 -7.13112E+01  1.30050E-01  8.66333E+06  0.00000E+00  0.00000E+00  1.76925E+28  1.63175E+10  0.00000E+00
