 -7.72106E+01  1.48135E-01  8.66306E+06  0.00000E+00  0.00000E+00  2.03735E+28  1.87495E+10  0.00000E+00
 -7.62056E+01  1.56941E-01  8.99569E+06  0.00000E+00  0.00000E+00  2.04009E+28  1.87941E+10  0.00000E+00
 -7.52056E+01  1.77901E-01  9.35181E+06  0.00000E+00  0.00000E+00  2.07878E+28  1.91182E+10  0.00000E+00
 -7.42056E+01  1.89816E-01  9.54347E+06  0.00000E+00  0.00000E+00  2.08924E+28  1.92201E+10  0.00000E+00
 -7.32006E+01  1.97060E-01  9.68675E+06  0.00000E+00  0.00000E+00  2.08160E+28  1.91981E+10  0.00000E+00
 -7.21956E+01  2.03746E-01  9.78365E+06  0.00000E+00  0.00000E+00  2.07756E+28  1.91960E+10  0.00000E+00
 -7.11906E+01  2.14149E-01  9.89100E+06  0.00000E+00  0.00000E+00  2.07451E+28  1.91977E+10  0.00000E+00
 -7.01856E+01  2.21796E-01  9.98079E+06  0.00000E+00  0.00000E+00  2.19382E+28  2.00289E+10  0.00000E+00
 -6.91806E+01  2.26362E-01  9.99963E+06  0.00000E+00  0.00000E+00  2.32853E+28  2.10123E+10  0.00000E+00
 -6.81756E+01  2.29411E-01  1.00556E+07  0.00000E+00  0.00000E+00  2.26259E+28  2.05664E+10  0.00000E+00
 -6.71706E+01  2.33324E-01  1.00897E+07  0.00000E+00  0.00000E+00  2.21590E+28  2.02587E+10  0.00000E+00
 -6.61656E+01  2.39126E-01  1.01229E+07  0.00000E+00  0.00000E+00  2.24596E+28  2.04948E+10  0.00000E+00
 -6.51606E+01  2.46986E-01  1.01435E+07  0.00000E+00  0.00000E+00  2.22281E+28  2.03538E+10  0.00000E+00
 -6.41556E+01  2.52936E-01  1.02454E+07  0.00000E+00  0.00000E+00  1.98089E+28  1.86714E+10  0.00000E+00
 -6.31556E+01  2.60893E-01  1.03628E+07  0.00000E+00  0.00000E+00  1.58453E+28  1.57850E+10  0.00000E+00
 -6.21556E+01  2.68877E-01  1.04079E+07  0.00000E+00  0.00000E+00  1.80512E+28  1.74223E+10  0.00000E+00
 -6.11556E+01  2.77829E-01  1.04825E+07  0.00000E+00  0.00000E+00  4.26693E+28  3.34789E+10  0.00000E+00
 -6.01556E+01  2.84283E-01  1.05252E+07  0.00000E+00  0.00000E+00  3.95944E+28  3.17170E+10  0.00000E+00
 -5.91556E+01  2.90267E-01  1.05707E+07  0.00000E+00  0.00000E+00  3.28016E+28  2.75880E+10  0.00000E+00
 -5.81556E+01  2.98275E-01  1.05864E+07  0.00000E+00  0.00000E+00  3.31422E+28  2.78823E+10  0.00000E+00
 -5.71556E+01  3.03650E-01  1.06403E+07  0.00000E+00  0.00000E+00  3.51552E+28  2.91820E+10  0.00000E+00
 -5.61556E+01  3.10787E-01  1.06590E+07  0.00000E+00  0.00000E+00  3.70921E+28  3.04975E+10  0.00000E+00
 -5.51556E+01  3.17586E-01  1.06906E+07  0.00000E+00  0.00000E+00  3.64805E+28  3.01744E+10  0.00000E+00
 -5.41556E+01  3.25532E-01  1.07175E+07  0.00000E+00  0.00000E+00  3.37497E+28  2.85010E+10  0.00000E+00
 -5.31556E+01  3.31753E-01  1.07814E+07  0.00000E+00  0.00000E+00  3.32622E+28  2.82481E+10  0.00000E+00
 -5.21556E+01  3.38984E-01  1.08476E+07  0.00000E+00  0.00000E+00  3.52745E+28  2.95635E+10  0.00000E+00
 -5.11556E+01  3.46329E-01  1.08819E+07  0.00000E+00  0.00000E+00  3.74018E+28  3.09906E+10  0.00000E+00
 -5.01556E+01  3.54608E-01  1.09041E+07  0.00000E+00  0.00000E+00  3.87223E+28  3.18579E+10  0.00000E+00
 -4.91556E+01  3.64295E-01  1.09228E+07  0.00000E+00  0.00000E+00  4.00200E+28  3.27404E+10  0.00000E+00
 -4.81556E+01  3.73839E-01  1.09599E+07  0.00000E+00  0.00000E+00  4.25949E+28  3.44140E+10  0.00000E+00
 -4.71556E+01  3.80591E-01  1.09599E+07  0.00000E+00  0.00000E+00  4.56042E+28  3.63351E+10  0.00000E+00
 -4.61556E+01  3.89365E-01  1.10158E+07  0.00000E+00  0.00000E+00  4.73548E+28  3.75045E+10  0.00000E+00
 -4.51556E+01  3.98383E-01  1.10545E+07  0.00000E+00  0.00000E+00  4.82749E+28  3.81365E+10  0.00000E+00
 -4.41556E+01  4.06431E-01  1.11256E+07  0.00000E+00  0.00000E+00  4.91689E+28  3.87633E+10  0.00000E+00
 -4.31556E+01  4.20303E-01  1.11726E+07  0.00000E+00  0.00000E+00  5.06849E+28  3.97807E+10  0.00000E+00
 -4.21556E+01  4.35188E-01  1.12604E+07  0.00000E+00  0.00000E+00  5.23066E+28  4.08858E+10  0.00000E+00
 -4.11556E+01  4.50600E-01  1.13440E+07  0.00000E+00  0.00000E+00  5.44239E+28  4.21941E+10  0.00000E+00
 -4.01556E+01  4.58188E-01  1.14337E+07  0.00000E+00  0.00000E+00  5.70288E+28  4.38473E+10  0.00000E+00
 -3.91556E+01  4.65347E-01  1.14337E+07  0.00000E+00  0.00000E+00  6.01964E+28  4.58101E+10  0.00000E+00
 -3.81556E+01  4.73381E-01  1.14337E+07  0.00000E+00  0.00000E+00  6.26634E+28  4.73488E+10  0.00000E+00
 -3.71556E+01  4.81782E-01  1.14529E+07  0.00000E+00  0.00000E+00  6.45563E+28  4.86054E+10  0.00000E+00
 -3.61537E+01  4.90199E-01  1.14939E+07  0.00000E+00  0.00000E+00  6.73078E+28  5.02997E+10  0.00000E+00
 -3.51520E+01  5.00125E-01  1.15127E+07  0.00000E+00  0.00000E+00  7.05039E+28  5.22391E+10  0.00000E+00
 -3.41503E+01  5.08708E-01  1.15109E+07  0.00000E+00  0.00000E+00  7.37276E+28  5.42782E+10  0.00000E+00
 -3.31487E+01  5.18501E-01  1.14966E+07  0.00000E+00  0.00000E+00  7.72495E+28  5.63365E+10  0.00000E+00
 -3.21470E+01  5.29202E-01  1.15479E+07  0.00000E+00  0.00000E+00  8.12228E+28  5.87456E+10  0.00000E+00
 -3.11453E+01  5.40423E-01  1.15656E+07  0.00000E+00  0.00000E+00  8.55929E+28  6.12958E+10  0.00000E+00
 -3.01437E+01  5.51908E-01  1.15720E+07  0.00000E+00  0.00000E+00  8.98596E+28  6.38140E+10  0.00000E+00
 -2.91420E+01  5.63025E-01  1.15720E+07  0.00000E+00  0.00000E+00  9.54352E+28  6.70204E+10  0.00000E+00
 -2.81403E+01  5.74675E-01  1.15720E+07  0.00000E+00  0.00000E+00  1.00656E+29  7.00114E+10  0.00000E+00
 -2.71386E+01  5.87497E-01  1.15750E+07  0.00000E+00  0.00000E+00  1.06958E+29  7.35734E+10  0.00000E+00
 -2.61370E+01  6.00058E-01  1.15750E+07  0.00000E+00  0.00000E+00  1.13983E+29  7.74803E+10  0.00000E+00
 -2.51353E+01  6.11954E-01  1.15750E+07  0.00000E+00  0.00000E+00  1.22426E+29  8.20535E+10  0.00000E+00
 -2.41336E+01  6.23394E-01  1.15750E+07  0.00000E+00  0.00000E+00  1.30235E+29  8.63842E+10  0.00000E+00
 -2.31320E+01  6.35479E-01  1.15720E+07  0.00000E+00  0.00000E+00  1.40466E+29  9.17265E+10  0.00000E+00
 -2.21303E+01  6.47788E-01  1.15720E+07  0.00000E+00  0.00000E+00  1.51406E+29  9.75245E+10  0.00000E+00
